"ORIGEM";"NOME FANTASIA";"CNES";"CNPJ";"UF";"MUNICIPIO";"DATA DE ATUALIZACAO";"OBSERVACAO"
"SADT";"LAPCI";"=""2413833""";"=""13520119000137""";"BA";"ITAMARAJU";"2018-08-30";""
"SADT";"LAPEC CAMBE";"=""2729830""";"=""75737999000155""";"PR";"CAMBE";"2018-08-30";""
"SADT";"LAPEM LABORATORIO PESQUISAS MEDICAS LTDAME";"=""2226650""";"=""01887756000167""";"RS";"TRIUNFO";"2018-08-30";""
"SADT";"LAPMA LABORATORIO DRA MONICA";"=""0003050""";"=""03118657000146""";"SE";"ARACAJU";"2018-08-30";""
"SADT";"LAPMED LIMEIRA";"=""6031501""";"=""08576740000182""";"SP";"LIMEIRA";"2018-08-30";""
"SADT";"LAPS";"=""0225148""";"=""00816883000102""";"SC";"RIO DO SUL";"2018-08-30";""
"SADT";"LASAC";"=""5778921""";"=""08754075000170""";"BA";"CASA NOVA";"2018-08-30";""
"SADT";"LASAC";"=""2634651""";"=""11349776000138""";"PE";"SALGUEIRO";"2018-08-30";""
"SADT";"LASER VISION CENTER CENTRO OFTALMOLOGICO E DE DIAG LTDA";"=""3237702""";"=""00963309000187""";"SP";"BARUERI";"2018-08-30";""
"SADT";"LASY LABORATORIO CLINICO";"=""2729849""";"=""73809055000110""";"PR";"ARAPONGAS";"2018-08-30";""
"SADT";"LAUDO X RADIOLOGIA ODONTOLOGICA";"=""6383726""";"=""09551935000130""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LAURA FREGONESE LABORATORIO";"=""2667053""";"=""02986200000190""";"PR";"FRANCISCO BELTRAO";"2018-08-30";""
"SADT";"LEAC";"=""5598702""";"=""08304194000120""";"PE";"GARANHUNS";"2018-08-30";""
"SADT";"LEC LABORATORIO DE ANALISES";"=""0006742""";"=""32665135000162""";"BA";"SALVADOR";"2018-08-30";""
"SADT";"LEHR PRIME LABORATORIO";"=""91000881""";"=""21183051000176""";"CE";"FORTALEZA";"2018-08-30";"-MAIOR QUE 7-"
"SADT";"LEMA LABORATORIO DE ANALISE CLINICAS";"=""7840209""";"=""21302618000186""";"TO";"WANDERLANDIA";"2018-08-30";""
"SADT";"LEME E QUEZADA PRESTADORA DE SERVICOS MEDICOS SOROCABA";"=""7983166""";"=""15430604000145""";"SP";"SOROCABA";"2018-08-30";""
"SADT";"LEONARD NASCIMENTO BRITO";"=""6489567""";"=""08903101000184""";"AL";"PALMEIRA DOS INDIOS";"2018-08-30";""
"SADT";"LEP FITNESS";"=""7336683""";"=""20595819000156""";"MA";"SAO LUIS";"2018-08-30";""
"SADT";"LESTE COR CENTRO MEDICO";"=""3559548""";"=""01336467000170""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"LEVITTE FISIOTERAPIA PILATES";"=""9065431""";"=""23944154000137""";"PE";"RECIFE";"2018-08-30";""
"SADT";"LGL";"=""2336545""";"=""05346894000190""";"SC";"BLUMENAU";"2018-08-30";""
"SADT";"LGNEUROSERVICE CONSULTORIA E ASSESSORIA MEDICA";"=""5613868""";"=""07525937000120""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LIDER LAB";"=""2444364""";"=""07193466000108""";"SE";"ESTANCIA";"2018-08-30";""
"SADT";"LIFE CLINICA DE SAUDE HUMANA ITAJUBA";"=""6064329""";"=""10418529000183""";"MG";"ITAJUBA";"2018-08-30";""
"SADT";"LILIAN LABORATORIO DE ANALISES CLINICAS LTDA";"=""3366979""";"=""30574677000102""";"ES";"MIMOSO DO SUL";"2018-08-30";""
"SADT";"LIPASE MEDICINA LABORATORIAL";"=""7961804""";"=""18274996000199""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LIQUOR SRC LTDA";"=""3999084""";"=""43327162000141""";"SP";"SANTO ANDRE";"2018-08-30";""
"SADT";"LK DE ARAUJO FONOAUDIOLOGIA EIRELI";"=""0778479""";"=""15492756000172""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"LM FISIOFORMA";"=""5264014""";"=""08453929000188""";"RJ";"NOVA FRIBURGO";"2018-08-30";""
"SADT";"LM LABORATORIO";"=""2822393""";"=""04731383000129""";"SC";"SCHROEDER";"2018-08-30";""
"SADT";"LML";"=""0248716""";"=""13571211000126""";"BA";"ALAGOINHAS";"2018-08-30";""
"SADT";"LOC SERVICOS DE APOIO AO DIAGNOSTICO EIRELI";"=""7985517""";"=""19760872000186""";"PR";"LONDRINA";"2018-08-30";""
"SADT";"LOFT OFTALMO E LASER";"=""7529694""";"=""20402537000195""";"MA";"IMPERATRIZ";"2018-08-30";""
"SADT";"LONDRINA MEDICINA NUCLEAR SC LTDA";"=""2579413""";"=""01122675000176""";"PR";"LONDRINA";"2018-08-30";""
"SADT";"LONGEVITA";"=""6428673""";"=""12602596000189""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"LONGHI OLIVEIRA";"=""6525156""";"=""11517344000199""";"PR";"PATO BRANCO";"2018-08-30";""
"SADT";"LOPES GUIMARAES ANALISES CLINICAS";"=""9105840""";"=""20502772000139""";"MG";"POMPEU";"2018-08-30";""
"SADT";"LPC";"=""2579472""";"=""85429983000139""";"PR";"LONDRINA";"2018-08-30";""
"SADT";"LPCLS";"=""2099136""";"=""20031431000122""";"MG";"SACRAMENTO";"2018-08-30";""
"SADT";"LPN LABORATORIO PAULO NETTO";"=""5277027""";"=""01720389000102""";"MG";"JOAO PINHEIRO";"2018-08-30";""
"SADT";"LSL SAO LUCAS";"=""7951957""";"=""23875538000145""";"SP";"RIO CLARO";"2018-08-30";""
"SADT";"LUCAS COELHO PENA";"=""7669755""";"";"MG";"ARAXA";"2018-08-30";""
"SADT";"LUCIANE MORIMITSU";"=""3346234""";"";"PR";"LONDRINA";"2018-08-30";""
"SADT";"LULAC LABORATORIO DE ANALISES CLINICAS IBATE";"=""5334020""";"=""04176126000172""";"SP";"IBATE";"2018-08-30";""
"SADT";"LZ PATOLOGIA FILIAL 01";"=""5305632""";"=""05991664000264""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"M AGOSTINHO VIEIRA FISIOCOR";"=""5918758""";"=""08907409000106""";"MA";"SAO LUIS";"2018-08-30";""
"SADT";"M B LABORATORIO DE ANALISES CLINICAS LTDA ME";"=""6900844""";"=""13337595000117""";"RS";"TORRES";"2018-08-30";""
"SADT";"M C MONTANDON DIAGNOSTICO POR IMAGEM";"=""5730406""";"=""04360286000177""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"M L ANALISES ESPECIALIZADAS MATRIZ RIBEIRAO PRETO";"=""2077000""";"=""02361348000130""";"SP";"RIBEIRAO PRETO";"2018-08-30";""
"SADT";"M O S S SERVICOS DE FISIOTERAPIA LTDA";"=""3941892""";"=""05953300000109""";"SP";"RIBEIRAO PRETO";"2018-08-30";""
"SADT";"M W REABILITACAO MOTORA";"=""3346161""";"=""02785663000194""";"SP";"SAO JOSE DOS CAMPOS";"2018-08-30";""
"SADT";"MA LABORATORIO DE ANALISES SUD MENNUCCI";"=""6086942""";"=""09471077000114""";"SP";"SUD MENNUCCI";"2018-08-30";""
"SADT";"MACRO E MICRO ANATOMIA PATOLOGICA";"=""3191117""";"=""80675309000110""";"SC";"FLORIANOPOLIS";"2018-08-30";""
"SADT";"MAIER BIOMEDICINA LABORATORIAL LTDA";"=""7843143""";"=""22063803000128""";"RS";"VIAMAO";"2018-08-30";""
"SADT";"MAIS DIAGNOSTICO SV LTDA";"=""7074441""";"=""12033286000190""";"ES";"VITORIA";"2018-08-30";""
"SADT";"MAIS SAUDE";"=""6021751""";"=""10276778000181""";"RJ";"ITABORAI";"2018-08-30";""
"SADT";"MAIS SAUDE";"=""3219739""";"=""05314247000104""";"ES";"ALEGRE";"2018-08-30";""
"SADT";"MAIS SAUDE LABORATORIO DE ANALISES CLINICAS";"=""9172890""";"=""24961608000140""";"MG";"NEPOMUCENO";"2018-08-30";""
"SADT";"MALIL PERFORMANCE FISIO ITU";"=""3228533""";"=""47805411000118""";"SP";"ITU";"2018-08-30";""
"SADT";"MAMOCENTRO";"=""5052378""";"=""00266113000133""";"MG";"DIVINOPOLIS";"2018-08-30";""
"SADT";"MANOEL FLORENCIO DIAGNOSTICOS";"=""2427397""";"=""35665645000128""";"PE";"CARUARU";"2018-08-30";""
"SADT";"MARCOS DANIEL LABORATORIO LTDA";"=""3537978""";"=""27031566000137""";"ES";"VILA VELHA";"2018-08-30";""
"SADT";"MARIA CHRISTINA LOYOLA EXAMES CITOLOGICOS LTDA";"=""2216019""";"=""25703372000105""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"MARIA JOSE D ANDREA GATTI KUNTZ BUSCH";"=""6150632""";"";"SP";"CAMPINAS";"2018-08-30";""
"SADT";"MARIA LUIZA BARRETO";"=""3484106""";"";"GO";"ITUMBIARA";"2018-08-30";""
"SADT";"MARIANA CENTRO MEDICO DE DIAGNOSTICO";"=""2102250""";"=""02143367000190""";"MG";"MARIANA";"2018-08-30";""
"SADT";"MARIANA FISIOCENTER SC LTDA";"=""2121298""";"";"MG";"MARIANA";"2018-08-30";""
"SADT";"MARIANA FISIOCLIN FISIOTERAPIA E PILATES";"=""7515464""";"=""11021922000100""";"MG";"MARIANA";"2018-08-30";""
"SADT";"MARIELLA TRECENTI CAPOANI";"=""7687389""";"=""21924976000120""";"SP";"LENCOIS PAULISTA";"2018-08-30";""
"SADT";"MARINA BERGANTIN";"=""5668883""";"=""07222836000180""";"SP";"SALTO";"2018-08-30";""
"SADT";"MARINA MAGALHAES ANGELIM";"=""5855349""";"=""09016083000181""";"CE";"GRANJA";"2018-08-30";""
"SADT";"MARQUES DALMEIDA LABORATORIOS";"=""9077006""";"=""92807452000106""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"MARTINS E BOARI FISIOTERAPIA";"=""7695101""";"=""12049429000152""";"SP";"OSASCO";"2018-08-30";""
"SADT";"MARTINS E GODOY MEDICINA DIAGNOSTICA";"=""2695510""";"=""42785345000148""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"MASTER FISIOTERAPIA";"=""6832199""";"=""12090459000102""";"BA";"SALVADOR";"2018-08-30";""
"SADT";"MASTERLAB";"=""6720188""";"=""12615459000189""";"RS";"MONTENEGRO";"2018-08-30";""
"SADT";"MASTERLAB";"=""2417510""";"=""03150531000159""";"BA";"ITAPETINGA";"2018-08-30";""
"SADT";"MATER RECURARE CLINICA DE FISIOTERAPIA";"=""5078989""";"=""06332025000179""";"RN";"MOSSORO";"2018-08-30";""
"SADT";"MATERFISIO";"=""7417225""";"=""19169496000150""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"MATEUS LEME CLINICA DE FISIOTERAPIA ROBERTA A GUIMARAES L";"=""5945089""";"=""06307277000148""";"MG";"MATEUS LEME";"2018-08-30";""
"SADT";"MATEUS LEME LABORANALISE";"=""3212432""";"=""05023888000100""";"MG";"MATEUS LEME";"2018-08-30";""
"SADT";"MATOZINHOS FISIOCENTRO";"=""2158566""";"=""20462693000141""";"MG";"MATOZINHOS";"2018-08-30";""
"SADT";"MATOZINHOS LABORCLINICA APOIO DIAGNOSTICO LABORATORIAL";"=""2182475""";"=""26243642000105""";"MG";"MATOZINHOS";"2018-08-30";""
"SADT";"MATOZINHOS NAF";"=""3148297""";"=""05231364000104""";"MG";"MATOZINHOS";"2018-08-30";""
"SADT";"MATTANA FISIOTERAPIA";"=""5277760""";"=""08148407000172""";"SP";"SAO JOSE DOS CAMPOS";"2018-08-30";""
"SADT";"MAURICIO TOLEDO DE ABREU CARDIOLOGIA";"=""3917282""";"=""97497473000188""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MAXTRANSFORM FISIOTERAPIA";"=""7168365""";"=""07788644000135""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MC FISIO HOME";"=""6807925""";"=""04721118000160""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MDMEDICINA DIGITAL LTDA";"=""3438864""";"=""01490472000132""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"MED CLIN";"=""7069960""";"=""10729616000232""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MED E FISIO";"=""7393423""";"=""18310525000199""";"MG";"CONTAGEM";"2018-08-30";""
"SADT";"MED FISIO";"=""6741207""";"=""04174619000173""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MED IMAGEM DIAGNOSTICO";"=""2484390""";"=""02447909000118""";"ES";"SAO MATEUS";"2018-08-30";""
"SADT";"MED LAB";"=""6894062""";"=""12126911000149""";"SP";"BAURU";"2018-08-30";""
"SADT";"MED RIM";"=""0021733""";"=""24626194000101""";"MS";"CAMPO GRANDE";"2018-08-30";""
"SADT";"MEDCAL CLINICA DE ESPECIALIDADES";"=""5904110""";"=""07905894000108""";"SC";"BALNEARIO CAMBORIU";"2018-08-30";""
"SADT";"MEDCENTER";"=""3623645""";"=""02145643000159""";"MG";"MURIAE";"2018-08-30";""
"SADT";"MEDCENTER";"=""3504891""";"=""36238913000198""";"RJ";"TERESOPOLIS";"2018-08-30";""
"SADT";"MEDCENTRO";"=""3040259""";"=""76621085000197""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"MEDCLIN";"=""2534274""";"=""26576116000167""";"MT";"CUIABA";"2018-08-30";""
"SADT";"MEDGEN";"=""6546625""";"=""11319200000128""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"MEDIC IMAGEM JALES";"=""3287610""";"=""04723426000124""";"SP";"JALES";"2018-08-30";""
"SADT";"MEDICAL CARE";"=""5263689""";"=""51244960000138""";"SP";"BARUERI";"2018-08-30";""
"SADT";"MEDICAL FISIO";"=""5054796""";"=""06273864000163""";"RJ";"CAMPOS DOS GOYTACAZES";"2018-08-30";""
"SADT";"MEDICAL LAB";"=""7373023""";"=""07890474000103""";"PI";"TERESINA";"2018-08-30";""
"SADT";"MEDICAL MEDICINA LABORATORIAL DIAGNOSTICO S C DO SUL";"=""2801264""";"=""44401933000166""";"SP";"SAO CAETANO DO SUL";"2018-08-30";""
"SADT";"MEDICARDIO";"=""7471815""";"=""08955702000130""";"PI";"TERESINA";"2018-08-30";""
"SADT";"MEDICINA DIAGNOSTICA";"=""2249308""";"=""04386633000130""";"RS";"ERECHIM";"2018-08-30";""
"SADT";"MEDICINA LABORATORIAL RENATO ARRUDA LTDA";"=""9135189""";"=""05513982000805""";"MS";"CAMPO GRANDE";"2018-08-30";""
"SADT";"MEDICINA NUCLEAR NH";"=""2229765""";"=""94708047000158""";"RS";"NOVO HAMBURGO";"2018-08-30";""
"SADT";"MEDICINA SANTO ANDRE";"=""3538931""";"=""32896854000194""";"SE";"ARACAJU";"2018-08-30";""
"SADT";"MEDICLIN DIAGNOSTICO E TRATAMENTO S S LTDA";"=""5208408""";"=""41160821000172""";"AL";"MACEIO";"2018-08-30";""
"SADT";"MEDICO CENTER";"=""3274276""";"=""40740466000148""";"BA";"ILHEUS";"2018-08-30";""
"SADT";"MEDICOR";"=""5255198""";"=""24318149000181""";"AL";"MACEIO";"2018-08-30";""
"SADT";"MEDIGASTRO";"=""3303462""";"=""37987724000180""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MEDIKA LAB";"=""6672426""";"=""08332795000147""";"SP";"VARZEA PAULISTA";"2018-08-30";""
"SADT";"MEDILABOR";"=""6920748""";"=""14534785000197""";"RS";"CANELA";"2018-08-30";""
"SADT";"MEDISCAN MEDICINA DIAGNOSTICA";"=""3184587""";"=""87165411000115""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"MEDITRAUMA";"=""3378225""";"=""68641117000198""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MEDLAB";"=""7202679""";"=""08731054000139""";"BA";"VALENCA";"2018-08-30";""
"SADT";"MEDLAB PIRACICABA";"=""2010340""";"=""03677636000160""";"SP";"PIRACICABA";"2018-08-30";""
"SADT";"MEDLABOR MEDICINA LABORATORIAL LTDA";"=""3045943""";"=""05889071000100""";"SE";"ESTANCIA";"2018-08-30";""
"SADT";"MEDNUCLEAR";"=""6620213""";"=""05929036000178""";"PA";"BELEM";"2018-08-30";""
"SADT";"MEGAENSAIO LABORATORIO DE ANALISES CLINICAS LTDA";"=""3136701""";"=""57741456000120""";"SP";"REGISTRO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""7122640""";"=""52567864000517""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""7910231""";"=""52567864000789""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""2075369""";"=""52567864000193""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""7120273""";"=""52567864000606""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""7120281""";"=""52567864000355""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO CENTRO DE DIAGNOSTICO";"=""7122659""";"=""52567864000436""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MELLO SERVICO DE DIAGNOSTICO";"=""7887647""";"=""55949325000107""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MENDELICS ANALISE GENOMICA";"=""7330804""";"=""15519353000170""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MERIELLE REIS CLINICA DE FISIOTERAPIA";"=""7867921""";"=""08678813000147""";"MG";"POMPEU";"2018-08-30";""
"SADT";"MESPI";"=""2766337""";"=""04469591000100""";"SP";"INDAIATUBA";"2018-08-30";""
"SADT";"METHODOS LABORATORIO POUSO ALEGRE";"=""3085422""";"=""19035971000103""";"MG";"POUSO ALEGRE";"2018-08-30";""
"SADT";"METROLAB";"=""7348177""";"=""03121939000100""";"PR";"COLOMBO";"2018-08-30";""
"SADT";"METROLAB";"=""7348177""";"=""03121939001255""";"PR";"COLOMBO";"2018-08-30";""
"SADT";"METROLAB";"=""0014982""";"=""03121939000100""";"PR";"COLOMBO";"2018-08-30";""
"SADT";"MH CLINICA MEDICA OFTALMOLOGICA";"=""7417519""";"=""15842841000113""";"SC";"JARAGUA DO SUL";"2018-08-30";""
"SADT";"MIANI CLINICA DE SAUDE LTDA";"=""7090552""";"=""16691279000137""";"PE";"PETROLINA";"2018-08-30";""
"SADT";"MIARI GALINARI";"=""6850049""";"=""14166445000150""";"SP";"CEDRAL";"2018-08-30";""
"SADT";"MICRA";"=""7720424""";"=""02777949000128""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MICROIMAGEM LABORATORIO";"=""7381921""";"=""00222442000182""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MICROLAB";"=""3066673""";"=""04670222000172""";"PB";"PATOS";"2018-08-30";""
"SADT";"MICROLAB LABORATORIO DE ANALISES CLINICAS";"=""3286630""";"=""01104592000154""";"GO";"JATAI";"2018-08-30";""
"SADT";"MICROMED";"=""2057042""";"=""64611098000104""";"SP";"PRESIDENTE PRUDENTE";"2018-08-30";""
"SADT";"MICRON LABORATORIO";"=""4072138""";"=""00796409000166""";"GO";"RIO VERDE";"2018-08-30";""
"SADT";"MICROPAR";"=""2577682""";"=""75735886000110""";"PR";"LONDRINA";"2018-08-30";""
"SADT";"MIKROS ANATOMIA PATOLOGICA";"=""7775369""";"=""20485395000177""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"MILMED";"=""5494184""";"=""36329696000141""";"ES";"VITORIA";"2018-08-30";""
"SADT";"MIOFASCIAL CLINICA DE FISIOTERAPIA";"=""6289835""";"=""10567221000108""";"SC";"SAO JOSE";"2018-08-30";""
"SADT";"MIOTELLO LABORATORIO DE ANALISES CLINICAS";"=""3170012""";"=""01336162000168""";"SP";"GARCA";"2018-08-30";""
"SADT";"MIRALAB";"=""3767353""";"=""00141378000105""";"MG";"MIRABELA";"2018-08-30";""
"SADT";"MIYASAWA ODONTOLOGIA";"=""7912005""";"=""22496951000136""";"SP";"SALTO DE PIRAPORA";"2018-08-30";""
"SADT";"MLAB MEDICINA DIAGNOSTICA";"=""7152434""";"=""15743448000172""";"MG";"TEOFILO OTONI";"2018-08-30";""
"SADT";"MMM LABORATORIO DE PATOLOGIA";"=""3061825""";"=""42488957000179""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MND CAMPINAS";"=""2029847""";"=""00257191000171""";"SP";"CAMPINAS";"2018-08-30";""
"SADT";"MODELLE ESTETICA E BELEZA";"=""6890695""";"=""13309905000190""";"MA";"SAO LUIS";"2018-08-30";""
"SADT";"MONICA GATZKE KELM EIRELI";"=""7103883""";"=""15260579000107""";"RS";"SANTO ANGELO";"2018-08-30";""
"SADT";"MONTE SINAIS FISOTERAPIA HOSPITALAR LTDA";"=""5375606""";"=""05598177000155""";"ES";"VILA VELHA";"2018-08-30";""
"SADT";"MOREIRA JUNIOR";"=""2239302""";"=""02554737000181""";"RS";"CAXIAS DO SUL";"2018-08-30";""
"SADT";"MOTTA MED SERVICOS MEDICOS S S MOCOCA";"=""3396169""";"=""10650346000199""";"SP";"MOCOCA";"2018-08-30";""
"SADT";"MOV MENTE FISIOTERAPIA E REABILITACAO";"=""6413560""";"=""03069784000100""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"MOVE UP FISIOTERAPIA";"=""3923681""";"=""03923494000174""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"MOVIMENTE CLINICA DE FISIOTERAPIA E PSICOLOGIA";"=""6740561""";"=""09686378000165""";"SC";"VIDAL RAMOS";"2018-08-30";""
"SADT";"MOVIMENTO CLINICA DE FISIOTERAPIA SC LTDA";"=""3152723""";"=""23104508000135""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"MOVIMENTUM PRO FISIO";"=""6996426""";"=""11411883000149""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"MP FISIOTERAPIA SAO VICENTE";"=""6340520""";"=""11065345000140""";"SP";"SAO VICENTE";"2018-08-30";""
"SADT";"MR LABORATORIO CLINICO";"=""2653826""";"=""37665247000137""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"MR VENTURA MEDICINA DIAGNOSTICA";"=""6287557""";"=""10607625000170""";"MS";"TRES LAGOAS";"2018-08-30";""
"SADT";"MSB FISIOTERAPIA";"=""5354404""";"=""08018639000106""";"ES";"SERRA";"2018-08-30";""
"SADT";"MULIER LABORATORIO CLINICO";"=""7869452""";"=""00346098000133""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MULTCLINICA";"=""7928467""";"=""22914205000115""";"MG";"IBIRITE";"2018-08-30";""
"SADT";"MULTI RIM";"=""3730530""";"=""02975726000175""";"PE";"RECIFE";"2018-08-30";""
"SADT";"MULTI VIDA";"=""6951848""";"=""13785911000113""";"MS";"PORTO MURTINHO";"2018-08-30";""
"SADT";"MULTIFISIO";"=""7140568""";"=""16384768000146""";"RN";"NATAL";"2018-08-30";""
"SADT";"MULTIFISIO";"=""6442579""";"=""11140975000131""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MULTIFISIO CLINICA DE FISIOTERAPIA";"=""3723208""";"=""07180448000183""";"RS";"CAXIAS DO SUL";"2018-08-30";""
"SADT";"MULTIHEMO";"=""5246679""";"=""03559174000187""";"PE";"RECIFE";"2018-08-30";""
"SADT";"MULTIHEMO";"=""9047948""";"=""03559174000268""";"PE";"RECIFE";"2018-08-30";""
"SADT";"MULTIMAGEM";"=""3973093""";"=""04030215000106""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"MULTIMAGEM CLINICA DE DIAGNOSTICO POR IMAGEM";"=""2050366""";"=""68321652000161""";"SP";"ARARAQUARA";"2018-08-30";""
"SADT";"MURILABOR";"=""2162180""";"=""20343778000100""";"MG";"MURIAE";"2018-08-30";""
"SADT";"N A LABORATORIO DE ANALISES CLINICAS LTDA";"=""6507387""";"=""10613623000193""";"SP";"SOCORRO";"2018-08-30";""
"SADT";"N M SERVICOS";"=""7705883""";"=""21563497000126""";"ES";"LINHARES";"2018-08-30";""
"SADT";"NAD AGUAI";"=""3956350""";"=""07638337000178""";"SP";"AGUAI";"2018-08-30";""
"SADT";"NALEVI FISIOTERAPIA";"=""7160933""";"=""15732869000106""";"SP";"CAMPINAS";"2018-08-30";""
"SADT";"NAMI NUCLEO DE ATENCAO MEDICA INTEGRADA";"=""2528673""";"=""07373434000186""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"NASPP";"=""6738907""";"=""12638519000189""";"MG";"MONTES CLAROS";"2018-08-30";""
"SADT";"NATAL LAB";"=""7127855""";"=""10346016000104""";"RN";"NATAL";"2018-08-30";""
"SADT";"NATCLIN";"=""3742601""";"=""07489901000138""";"SE";"NOSSA SENHORA DAS DORES";"2018-08-30";""
"SADT";"NC LABORATORIO";"=""2697270""";"=""20389177000139""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"NEAD NUCLEO DE ENDOSCOPIA AVANCADA DO APARELHO DIGESTIVO";"=""7144253""";"=""14782354000140""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"NEAP";"=""3564185""";"=""11965795000199""";"PE";"RECIFE";"2018-08-30";""
"SADT";"NEFRO ESSENCE";"=""6020119""";"=""09532726000140""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"NEFROCLINICA";"=""0001694""";"=""08084394000115""";"PE";"RECIFE";"2018-08-30";""
"SADT";"NEFROKIDS";"=""6496857""";"=""06115577000125""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"NEFROLAB LABORATORIO DE ANALISES CLINICA";"=""2821419""";"=""71728133000127""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"NEFRON CLINICA SC LTDA";"=""2380412""";"=""12752465000188""";"RN";"NATAL";"2018-08-30";""
"SADT";"NEFRON LTDA";"=""2154722""";"=""19693688000160""";"MG";"CONTAGEM";"2018-08-30";""
"SADT";"NEFRON SERVICOS DE NEFROLOGIA";"=""2515393""";"=""22865117000170""";"RO";"PORTO VELHO";"2018-08-30";""
"SADT";"NEFROS";"=""2057077""";"=""53501714000140""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"NELI VOLCATO ZASSO";"=""2241862""";"=""01322639000156""";"RS";"JULIO DE CASTILHOS";"2018-08-30";""
"SADT";"NEO DIAGNOSTICO";"=""2688735""";"=""05528012000107""";"SC";"CONCORDIA";"2018-08-30";""
"SADT";"NEOFISIO CLINICA DE FISIOTERAPIA";"=""3520226""";"=""13453980000120""";"BA";"FEIRA DE SANTANA";"2018-08-30";""
"SADT";"NEOLAB";"=""7943253""";"=""19325330000185""";"AL";"MACEIO";"2018-08-30";""
"SADT";"NEOLAB";"=""2052253""";"=""67366872000149""";"SP";"TIETE";"2018-08-30";""
"SADT";"NEON NUCLEO ESPECIALIZADO EM ONCOLOGIA";"=""9140387""";"=""04786490000405""";"ES";"VILA VELHA";"2018-08-30";""
"SADT";"NEON NUCLEO ESPECIALIZADO EM ONCOLOGIA";"=""3246760""";"=""04786490000154""";"ES";"SERRA";"2018-08-30";""
"SADT";"NEON NUCLEO ESPECIALIZADO EM ONCOLOGIA FILIAL 01";"=""5004411""";"=""04786490000235""";"ES";"VITORIA";"2018-08-30";""
"SADT";"NEPHRON";"=""2032228""";"=""57810459000178""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"NEPHRON";"=""0011304""";"=""32911992000286""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"NEPHRON BRASILIA SERVICOS MEDICOS";"=""7612540""";"=""32911992000367""";"DF";"BRASILIA";"2018-08-30";""
